;Worldwide Navaid Database for PSS
;Exported via DFD v1.0 13.0401
;Software copyright (c) 2013 Richard Stefan, NAVData-Service
;Support available via forum at http://forum.navigraph.com
;
;Data provided by Navigraph - www.navigraph.com
;This data is copyrighted and may not be used, recompiled, interpreted or
;distributed for any purpose without the written consent
;of Navigraph.
;
;The contents of this database is dated and must not be
;used for real world navigation as it is unlawful and
;unsafe to do so.
;
;------------------------------------------------------
;AIRAC Cycle : 1304 (04/APR/2013 - 01/MAY/2013) - Ver.1
;------------------------------------------------------
CND4 26   45.110833 -78.640000 252 00762
CNE2 10   44.606155 -79.336722 090 00808
CNE2 28   44.606149 -79.319954 270 00808
CNE3 07   53.963653 -91.034594 065 01068
CNE3 25   53.967686 -91.019831 245 01068
CNE4 07   48.739445 -80.796111 061 00779
CNE4 14   48.743333 -80.800000 125 01219
CNE4 18   48.746111 -80.795556 169 00893
CNE4 25   48.743056 -80.786667 241 00779
CNE4 32   48.737222 -80.786111 305 01219
CNE4 36   48.738333 -80.793056 349 00893
CNE9 09   42.084277 -82.875500 084 00590
CNE9 27   42.084288 -82.875433 264 00590
CNF3 08   45.471490 -75.084320 065 00777
CNF3 13   45.488224 -75.084333 115 00808
CNF3 17   45.488218 -75.101024 155 00777
CNF3 26   45.488179 -75.084228 245 00777
CNF3 31   45.488187 -75.084245 295 00808
CNF3 35   45.471487 -75.084317 335 00777
CNF4 03   44.362300 -78.781067 017 00813
CNF4 13   44.366500 -78.789667 116 01069
CNF4 21   44.368200 -78.778550 197 00813
CNF4 31   44.362611 -78.778083 296 01069
CNF8 02   45.309833 -78.977472 009 00803
CNF8 09   45.314722 -78.981278 082 00995
CNF8 20   45.316972 -78.975945 189 00803
CNF8 27   45.316028 -78.968722 262 00995
CNF9 01   42.994650 -79.060467 359 01074
CNF9 15   43.004067 -79.068783 140 01351
CNF9 19   43.004317 -79.060517 179 01074
CNF9 33   42.994750 -79.058133 320 01351
CNH2 12   55.914175 -61.190467 095 00762
CNH2 30   55.913631 -61.178317 275 00762
CNIN 10   60.016883-151.589288 123 00739
CNIN 28   60.016847-151.589173 303 00739
CNJ3 10   42.916661 -78.959006 090 00716
CNJ3 28   42.916661 -78.953406 270 00716
CNJ4 04   44.673426 -79.303159 030 00579
CNJ4 12   44.673445 -79.319841 110 00725
CNJ4 22   44.673477 -79.303122 210 00579
CNJ4 30   44.673423 -79.303092 290 00725
CNK4 17   45.262742 -79.832367 160 01219
CNK4 35   45.252425 -79.827084 340 01219
CNL2 13   57.139664-113.296931 133 01201
CNL2 31   57.132314-113.282439 313 01201
CNL3 04   44.634097 -75.754570 030 01373
CNL3 16   44.641647 -75.752350 152 00671
CNL3 22   44.644747 -75.745800 210 01373
CNL3 34   44.636339 -75.748314 332 00671
CNL4 06   44.404100 -81.420889 052 01158
CNL4 24   44.420834 -81.404106 232 01158
CNL8 16   44.656573 -79.875480 150 00605
CNL8 34   44.656520 -79.875437 330 00605
CNL9 01   59.701981-100.131728 020 01433
CNL9 19   59.714053-100.122969 200 01433
CNM2 14   42.824922 -81.555513 132 00549
CNM2 32   42.824887 -81.538800 312 00549
CNM5 12   53.014378 -89.862545 113 01073
CNM5 30   53.010614 -89.847820 293 01073
CNN3 08   44.016938 -80.202102 070 00610
CNN3 26   44.016954 -80.202029 250 00610
CNN8 06   44.404005 -76.252516 047 00771
CNN8 12   44.404000 -76.252509 107 00771
CNN8 18   44.404047 -76.235766 167 00771
CNN8 24   44.404047 -76.235772 227 00771
CNN8 30   44.387319 -76.235748 287 00771
CNN8 36   44.387319 -76.235748 347 00771
CNP3 10   45.410672 -76.373372 086 01200
CNP3 16   45.416958 -76.367858 149 00719
CNP3 28   45.411275 -76.358067 266 01200
CNP3 34   45.411364 -76.363231 329 00719
CNP7 06   44.833334 -75.316667 046 00610
CNP7 24   44.833334 -75.316667 226 00610
CNP8 03   44.117964 -79.000154 020 00549
CNP8 16   44.134687 -79.016850 150 00680
CNP8 21   44.134680 -79.000134 200 00549
CNP8 34   44.117972 -79.000143 330 00680
CNQ3 05   42.976436 -79.330367 038 01064
CNQ3 16   42.982050 -79.324386 147 00783
CNQ3 23   42.984039 -79.322436 218 01064
CNQ3 34   42.976197 -79.318945 327 00783
CNR4 12   45.235675 -81.639694 108 00969
CNR4 30   45.218982 -81.622900 288 00969
CNR6 17   45.101063 -76.117924 156 00683
CNR6 35   45.101000 -76.117885 336 00683
CNR9 03   45.925896 -79.925966 019 00564
CNR9 21   45.925941 -79.925931 199 00564
CNS4 07   45.319973 -74.622871 055 00646
CNS4 25   45.336678 -74.606140 235 00646
CNS6 11   42.740710 -80.824874 101 00625
CNS6 29   42.740705 -80.808128 281 00625
CNS7 05   44.199972 -81.603206 039 00635
CNS7 13   44.203728 -81.613183 118 01245
CNS7 23   44.204408 -81.598197 219 00635
CNS7 31   44.198406 -81.599478 298 01245
CNS8 07   44.942809 -75.084219 056 00853
CNS8 25   44.959513 -75.067460 236 00853
CNT6 10   43.589181 -80.606086 091 00792
CNT6 28   43.589172 -80.589316 271 00792
CNT7 05   43.993207 -77.134791 038 00786
CNT7 10   43.993202 -77.134798 088 00777
CNT7 17   43.993257 -77.134732 158 00768
CNT7 23   43.993265 -77.134732 218 00786
CNT7 28   43.993210 -77.134702 268 00777
CNT7 35   43.993191 -77.134694 338 00768
CNU4 08   44.185230 -77.303156 068 01000
CNU4 26   44.185264 -77.303038 248 01000
CNU8 09   43.942713 -79.252634 080 00623
CNU8 27   43.942727 -79.252562 260 00623
CNV4 09   45.606149 -74.656536 075 00541
CNV4 27   45.622839 -74.639802 255 00541
CNV8 08   44.439681 -79.969275 073 00919
CNV8 13   44.440522 -79.972317 118 01200
CNV8 17   44.438833 -79.965286 161 00579
CNV8 26   44.441972 -79.958986 253 00919
CNV8 31   44.435531 -79.958956 298 01200
CNV8 35   44.438833 -79.965286 341 00579
CNW3 12   45.067404 -77.892178 108 00732
CNW3 30   45.067382 -77.875440 288 00732
CNX3 10   49.757498 -84.033742 091 00966
CNX3 28   49.740828 -84.016934 271 00966
CNX8 12   42.847445 -80.395389 111 00856
CNX8 30   42.847445 -80.395389 291 00856
CNY3 01   44.446667 -80.165556 007 00777
CNY3 13   44.451717 -80.167658 118 01524
CNY3 19   44.453611 -80.164444 187 00777
CNY3 31   44.445211 -80.150808 298 01524
CNY4 18   44.185191 -79.825001 170 00701
CNY4 36   44.168467 -79.824988 350 00701
CNZ4 11   45.505002 -77.656552 097 00732
CNZ4 13   45.505013 -77.656515 117 00518
CNZ4 29   45.488321 -77.639795 277 00732
CNZ4 31   45.488324 -77.639791 297 00518
CNZ8 04   43.155403 -79.602258 026 00877
CNZ8 22   43.162519 -79.597589 206 00877
CO92 03   37.458870-105.411717 037 01524
CO92 21   37.469811-105.401317 217 01524
CORI 07   57.885378-152.846100 082 00671
CORI 25   57.885378-152.846100 262 00671
CPA4 16   42.824886 -80.252659 151 00671
CPA4 34   42.824838 -80.252623 331 00671
CPB8 08   59.639772-118.345303 104 01416
CPB8 26   59.636670-118.320958 284 01416
CPB9 01   44.252634 -79.336738 002 00750
CPB9 19   44.269368 -79.336734 182 00750
CPC3 03   43.850000 -80.450000 020 00533
CPC3 05   43.841801 -80.454528 040 00579
CPC3 12   43.850000 -80.450000 110 00808
CPC3 14   43.858514 -80.454523 130 00853
CPC3 17   43.858541 -80.454542 160 00777
CPC3 21   43.850000 -80.450000 200 00533
CPC3 23   43.858513 -80.437805 220 00579
CPC3 30   43.850000 -80.450000 290 00808
CPC3 32   43.841798 -80.437785 310 00853
CPC3 35   43.841818 -80.454514 340 00777
CPC6 18   43.959513 -81.269403 168 00747
CPC6 36   43.942780 -81.269379 348 00747
CPD2 04   43.740744 -81.168460 030 00855
CPD2 22   43.740808 -81.168406 210 00855
CPD4 04   43.740788 -81.235754 031 00762
CPD4 17   43.757513 -81.235736 161 00518
CPD4 22   43.757519 -81.235700 211 00762
CPD4 35   43.740798 -81.235717 341 00518
CPD7 11   59.322872-120.284881 136 01256
CPD7 29   59.314786-120.269511 316 01256
CPD8 04   45.564445 -74.809722 025 00427
CPD8 13   45.564445 -74.809722 115 00427
CPD8 18   45.572351 -74.808121 165 01036
CPD8 22   45.564445 -74.809722 205 00427
CPD8 31   45.564445 -74.809722 295 00427
CPD8 36   45.555588 -74.808083 345 01036
CPE3 10   47.723941 -80.319872 089 00610
CPE3 28   47.723945 -80.303124 269 00610
CPE4 17   43.437810 -80.235682 161 01141
CPE4 35   43.437707 -80.218968 341 01141
CPE6 04   45.808115 -79.336678 029 00975
CPE6 12   45.824840 -79.336726 109 00853
CPE6 22   45.824856 -79.319954 209 00975
CPE6 30   45.808149 -79.319949 289 00853
CPF2 11   46.425939 -84.096508 107 00869
CPF2 18   46.425686 -84.096908 171 01346
CPF2 29   46.424445 -84.089167 287 00869
CPF2 36   46.413758 -84.093925 351 01346
CPF4 02   45.593817 -76.832853 003 00563
CPF4 12   45.595870 -76.837517 104 00667
CPF4 20   45.597778 -76.832528 183 00563
CPF4 30   45.594842 -76.831489 284 00667
CPF6 02   43.151631 -79.707013 010 00869
CPF6 09   43.151652 -79.707032 080 00462
CPF6 20   43.168368 -79.690322 190 00869
CPF6 27   43.168332 -79.690290 260 00462
CPF7 13   44.488284 -81.336732 121 00509
CPF7 31   44.488263 -81.336675 301 00509
CPG4 09   43.589249 -80.505159 081 00549
CPG4 27   43.589252 -80.505097 261 00549
CPG5 10   45.572488 -74.555542 085 00610
CPG5 28   45.572496 -74.538772 265 00610
CPG7 05   43.740684 -80.437821 040 00701
CPG7 23   43.740738 -80.437761 220 00701
CPGM 12   59.353502-151.841683 142 00572
CPGM 30   59.336787-151.824948 322 00572
CPH2 15   46.117855 -77.538710 137 00823
CPH2 33   46.101133 -77.521966 317 00823
CPH3 02   44.024722 -78.426945 012 00671
CPH3 16   44.024722 -78.426945 152 00975
CPH3 20   44.024722 -78.426945 192 00671
CPH3 34   44.024722 -78.426945 332 00975
CPH9 18   43.892242 -80.993299 171 00732
CPH9 36   43.892176 -80.993280 351 00732
CPK2 11   42.959660 -81.589287 102 00610
CPK2 29   42.959649 -81.589216 282 00610
CPL3 08   45.084319 -75.639707 066 00549
CPL3 26   45.101002 -75.622977 246 00549
CPL4 07   43.286196 -81.707154 063 00713
CPL4 25   43.286225 -81.707069 243 00713
CPL5 08   46.303148 -83.538728 073 00975
CPL5 26   46.319844 -83.521945 253 00975
CPM3 09   53.802500 -72.841389 066 01067
CPM3 27   53.802500 -72.841389 246 01067
CPM5 16   43.993279 -79.791247 150 00823
CPM5 34   43.993213 -79.791198 330 00823
CPM7 09   44.134685 -79.622994 079 00610
CPM7 27   44.134689 -79.622926 259 00610
CPN2 01   45.525164 -76.170706 355 00511
CPN2 09   45.527403 -76.175042 082 00989
CPN2 19   45.529003 -76.171189 175 00511
CPN2 27   45.528356 -76.165358 262 00989
CPN5 04   43.740729 -80.993272 031 00610
CPN5 22   43.740777 -80.993235 211 00610
CPN8 11   52.222656 -76.622836 096 01498
CPN8 29   52.221319 -76.601022 276 01498
CPP6 07   43.037500 -79.852500 060 00411
CPP6 16   43.033734 -79.858560 150 00853
CPP6 25   43.037500 -79.852500 240 00411
CPP6 34   43.033674 -79.841831 330 00853
CPQ4 03   44.286304 -79.555502 019 00518
CPQ4 21   44.303014 -79.538823 199 00518
CPR2 08   45.235725 -75.303033 066 00689
CPR2 26   45.235752 -75.286285 246 00689
CPR3 09   43.850000 -80.783333 081 00914
CPR3 13   43.858512 -80.791207 121 00671
CPR3 27   43.850000 -80.783333 261 00914
CPR3 31   43.841814 -80.774468 301 00671
CPR5 06   43.109722 -80.820833 051 00945
CPR5 24   43.109722 -80.820833 231 00945
CPR7 13   43.870397 -81.305086 120 01219
CPR7 31   43.864825 -81.292011 300 01219
CPS2 06   44.235789 -78.117849 048 00853
CPS2 24   44.252508 -78.101099 228 00853
CPS4 09   43.151624 -81.420851 082 00945
CPS4 27   43.151632 -81.404070 262 00945
CPS5 09   51.606091 -88.572416 088 00732
CPS5 27   51.606099 -88.555642 268 00732
CPS7 13   43.774430 -80.218995 120 00914
CPS7 31   43.774387 -80.218906 300 00914
CPT2 06   45.976402 -81.505004 050 01067
CPT2 24   45.976465 -81.488226 230 01067
CPT3 03   43.319852 -80.168445 020 00745
CPT3 10   43.319855 -80.168459 090 00527
CPT3 18   43.319917 -80.168445 170 00792
CPT3 21   43.319916 -80.168422 200 00745
CPT3 28   43.319856 -80.168396 270 00527
CPT3 36   43.319851 -80.168423 350 00792
CPU3 15   42.538666 -81.606099 142 00671
CPU3 33   42.521955 -81.606043 322 00671
CPU6 09   44.185161 -77.101159 078 01301
CPU6 15   44.185202 -77.101108 138 00785
CPU6 27   44.185185 -77.084332 258 01301
CPU6 33   44.168481 -77.101048 318 00785
CPV2 09   43.959579 -80.151583 080 00671
CPV2 27   43.959582 -80.151520 260 00671
CPV3 15   46.286186 -83.959545 142 00732
CPV3 33   46.269467 -83.942823 322 00732
CPV4 08   44.151512 -80.016921 070 00579
CPV4 15   44.150000 -80.019722 140 00427
CPV4 26   44.151532 -80.016862 250 00579
CPV4 33   44.150000 -80.019722 320 00427
CPV7 13   52.116664 -94.261361 133 01069
CPV7 31   52.110144 -94.249892 313 01069
CPV8 13   52.994161 -92.842395 130 01070
CPV8 31   52.987950 -92.830228 310 01070
CPZ3 06L  44.065986 -77.347414 048 01463
CPZ3 06R  44.065061 -77.345475 048 01524
CPZ3 16   44.074481 -77.341281 148 00914
CPZ3 24L  44.074283 -77.331531 228 01524
CPZ3 24R  44.074794 -77.333853 228 01463
CPZ3 34   44.067650 -77.334889 328 00914
CRB2 01   42.134703 -82.656533 003 00610
CRB2 19   42.134752 -82.656526 183 00610
CRB5 12   49.080722 -62.248131 103 01684
CRB5 30   49.077231 -62.225694 283 01684
CRDV 10   61.791445-157.362217 121 01469
CRDV 28   61.784686-157.338308 301 01469
CRE2 11   62.774359-116.084244 137 01028
CRE2 29   62.757623-116.067439 317 01028
CRF5 08   52.280278-106.683889 090 00914
CRF5 26   52.280278-106.683889 270 00914
CRL2 07   44.664620 -76.400689 059 00950
CRL2 25   44.667728 -76.393364 239 00950
CRL4 08   55.356353-110.649350 096 01500
CRL4 26   55.354881-110.625847 276 01500
CRL7 07   57.286697-102.534970 076 01233
CRL7 25   57.289531-102.515203 256 01233
CRM2 08   50.573783 -99.365717 090 00701
CRM2 26   50.573783 -99.355933 270 00701
CRML 01   42.295556 -82.535000 003 00686
CRML 19   42.295556 -82.535000 183 00686
CRMP 11   65.511503-150.148511 138 01073
CRMP 29   65.504295-150.133156 318 01073
CRP2 08   49.572470-101.050597 090 00914
CRP2 26   49.572468-101.033800 270 00914
CSA2 03   45.791200 -73.639734 014 00640
CSA2 21   45.791259 -73.639709 194 00640
CSB2 11   43.929445 -59.962511 088 00457
CSB2 29   43.929589 -59.956822 268 00457
CSB3 15   45.589176 -73.218989 134 00792
CSB3 33   45.572461 -73.218927 314 00792
CSB5 09   46.252530 -64.572484 070 00838
CSB5 27   46.252556 -64.572381 250 00838
CSC3 06   45.841111 -72.400833 041 01219
CSC3 24   45.849445 -72.390556 221 01219
CSC5 06   46.404038 -70.505060 042 00829
CSC5 24   46.404097 -70.488309 222 00829
CSD3 06   45.202048 -74.134789 045 00853
CSD3 24   45.202104 -74.134710 225 00853
CSD4 08   46.562536 -75.582633 063 01220
CSD4 26   46.567231 -75.569122 243 01220
CSE3 04   46.101027 -73.454545 024 00838
CSE3 22   46.101093 -73.437829 204 00838
CSE4 10   45.639328 -74.374731 086 01216
CSE4 28   45.639917 -74.363489 266 01216
CSE5 08   46.999728 -70.520967 059 00917
CSE5 26   47.003961 -70.510611 239 00917
CSF3 18   51.893472 -65.718764 154 01199
CSF3 36   51.883822 -65.711000 334 01199
CSF7 17   45.299722 -75.171389 156 00914
CSF7 35   45.299722 -75.171389 336 00914
CSG3 15   46.033802 -73.505067 134 00975
CSG3 33   46.033747 -73.488309 314 00975
CSG5 02   46.673472 -71.151526 003 01006
CSG5 06   46.690215 -71.151510 043 00823
CSG5 20   46.690224 -71.151517 183 01006
CSG5 24   46.690264 -71.134779 223 00823
CSH2 07   47.070742 -70.535856 048 00506
CSH2 25   47.073758 -70.530872 228 00506
CSH4 15   49.033908 -77.022428 137 01131
CSH4 33   49.026522 -77.011783 317 01131
CSH5 05   46.117899 -71.538723 033 00914
CSH5 23   46.117950 -71.538688 213 00914
CSJ2 04   47.589246 -74.134751 024 00914
CSJ2 22   47.589327 -74.134699 204 00914
CSJ4 09   46.235724 -72.909152 073 00914
CSJ4 27   46.235750 -72.909043 253 00914
CSJ5 15   46.437715 -72.639679 134 00701
CSJ5 33   46.437671 -72.622940 314 00701
CSK3 11   45.723852 -73.606045 094 00914
CSK3 29   45.723845 -73.589259 274 00914
CSK4 09   45.016918 -72.404025 074 00853
CSK4 27   45.016934 -72.387249 254 00853
CSK5 09   46.892269 -71.791244 072 00732
CSK5 27   46.892287 -71.774481 252 00732
CSK6 09   63.592908-110.921609 085 01610
CSK6 27   63.594270-110.889322 265 01610
CSL3 03   46.622861 -72.639673 013 00914
CSL3 16   46.622914 -72.639684 143 00610
CSL3 21   46.622949 -72.622973 193 00914
CSL3 34   46.622863 -72.622970 323 00610
CSL5 06   46.101160 -70.892253 042 00610
CSL5 24   46.117864 -70.892199 222 00610
CSL9 05   49.168474 -68.353653 029 00884
CSL9 23   49.185210 -68.353601 209 00884
CSM3 06   46.047867 -71.263786 046 01372
CSM3 24   46.056461 -71.251067 226 01372
CSM4 08   45.925966 -73.707165 064 00640
CSM4 26   45.942660 -73.707092 244 00640
CSM5 16   46.690174 -73.993293 144 00914
CSM5 34   46.673443 -73.993219 324 00914
CSN3 10   45.780278 -74.061944 085 00914
CSN3 28   45.780278 -74.061944 265 00914
CSN5 15   45.016824 -71.791312 133 00610
CSN5 33   45.000126 -71.791259 313 00610
CSN7 11   45.286187 -73.000133 094 00762
CSN7 29   45.286186 -73.000037 274 00762
CSP3 06   53.536889-114.073917 081 00715
CSP3 24   53.537972-114.063278 261 00715
CSP5 14   45.505017 -73.235791 124 00610
CSP5 32   45.488321 -73.235724 304 00610
CSP6 07   45.376111 -73.907222 052 00792
CSP6 25   45.376111 -73.907222 232 00792
CSQ2 16   50.883367-119.591170 174 00987
CSQ2 34   50.874542-119.589611 354 00987
CSQ3 05   45.471427 -72.303137 033 01143
CSQ3 23   45.488178 -72.303056 213 01143
CSR3 06   46.108639 -71.934911 044 01200
CSR3 24   46.116356 -71.924064 224 01200
CSR8 18   48.922978 -79.181703 164 01433
CSR8 36   48.910570 -79.176436 344 01433
CSRV 18   61.793075-156.585906 201 00793
CSRV 36   61.786406-156.591133 381 00793
CSS3 07   45.336779 -74.067490 055 00914
CSS3 25   45.353496 -74.067394 235 00914
CSS4 15   45.639674 -72.824888 134 00640
CSS4 33   45.622967 -72.808163 314 00640
CST3 02   45.387223 -74.134679 005 00788
CST3 20   45.387279 -74.134670 185 00788
CST7 06   46.555568 -71.185201 043 00732
CST7 24   46.555624 -71.168461 223 00732
CSU2 14   53.808950 -78.923831 128 01156
CSU2 32   53.802458 -78.910134 308 01156
CSU3 02   45.602681 -73.015567 005 01165
CSU3 20   45.611967 -73.014486 185 01165
CSU4 16   46.740748 -70.033691 141 00549
CSU4 34   46.740715 -70.016972 321 00549
CSU5 18   47.942693 -73.824857 163 00762
CSU5 36   47.925958 -73.808155 343 00762
CSVS 05   66.015381-149.067058 071 01219
CSVS 23   66.018958-149.041672 251 01219
CSX5 15   45.471378 -73.202020 134 00579
CSX5 33   45.471338 -73.185304 314 00579
CSX7 09   43.370427 -81.505107 081 00945
CSX7 27   43.370438 -81.488324 261 00945
CSXP 01   62.516731-164.851647 027 00919
CSXP 19   62.524100-164.843639 207 00919
CSY3 03   45.976414 -73.033779 014 01219
CSY3 21   45.993189 -73.033742 194 01219
CSY4 12   46.286282 -74.168496 104 00732
CSY4 30   46.286270 -74.168405 284 00732
CSZ3 02   46.151516 -74.572490 005 01219
CSZ3 20   46.151627 -74.572469 185 01219
CSZ4 05   46.328575 -70.964000 037 01089
CSZ4 23   46.334208 -70.957934 217 01089
CTA3 17   47.387249 -70.387200 151 00762
CTA3 35   47.387188 -70.370488 331 00762
CTA4 10   47.449333 -79.427000 090 01368
CTA4 28   47.449331 -79.408856 270 01368
CTF3 03   48.303065 -67.252525 009 00914
CTF3 21   48.303147 -67.252511 189 00914
CTG3 08   48.380789 -64.571858 064 01219
CTG3 26   48.385622 -64.557095 244 01219
CTH2 05   62.100261-112.628383 071 00307
CTH2 23   62.101169-112.622845 251 00307
CTH3 10   48.232222 -69.542778 080 00457
CTH3 28   48.232222 -69.542778 260 00457
CTH7 10   49.400511 -62.306561 082 01641
CTH7 28   49.402464 -62.284153 262 01641
CTK2 17   48.336711 -77.185206 155 01219
CTK2 35   48.319945 -77.168469 335 01219
CTK6 10   50.195111 -61.269186 073 00500
CTK6 28   50.196442 -61.262500 253 00500
CTK7 18   42.851111 -79.879167 168 00914
CTK7 36   42.851111 -79.879167 348 00914
CTLT 15   61.091975-160.926517 160 01006
CTLT 33   61.083481-160.920197 340 01006
CTM7 12   64.075317-111.169289 120 00989
CTM7 30   64.070858-111.151772 300 00989
CTN6 17   49.663889 -98.665278 180 00945
CTN6 35   49.655364 -98.665370 360 00945
CTP9 11   61.661078 -73.339883 082 01981
CTP9 29   61.663389 -73.302800 262 01981
CTQ2 01   45.033704 -72.033710 353 00792
CTQ2 19   45.033774 -72.033720 173 00792
CTQ6 08   46.622858 -70.959607 062 00518
CTQ6 26   46.622878 -70.959545 242 00518
CTR6 15   46.791178 -71.824963 132 00610
CTR6 33   46.774477 -71.824900 312 00610
CTS4 06   45.673446 -72.824983 044 00722
CTS4 24   45.690160 -72.824921 224 00722
CTSG 06   63.370411-143.336701 090 01554
CTSG 12   63.370461-143.336772 150 01524
CTSG 24   63.370418-143.303055 270 01554
CTSG 30   63.370342-143.319948 330 01524
CTT5 12   50.259900 -60.682389 093 01200
CTT5 30   50.259306 -60.665583 273 01200
CTU2 10   54.551961 -71.184314 073 01490
CTU2 28   54.555797 -71.162242 253 01490
CTY4 16   51.899722-114.147778 178 00696
CTY4 34   51.899722-114.147778 358 00696
CTY5 06   45.435878 -73.041767 048 00991
CTY5 24   45.441906 -73.032444 228 00991
CUGB 12   57.420970-157.740819 140 01609
CUGB 30   57.420864-157.723987 320 01609
CVB2 11   56.343808 -62.100403 082 01525
CVB2 29   56.345022 -62.081772 262 01525
CVL2 03   50.330200-113.365017 045 00971
CVL2 09   50.329350-113.364317 105 00914
CVL2 15   50.336156-113.354183 165 00938
CVL2 21   50.336383-113.355383 225 00971
CVL2 27   50.327233-113.351917 285 00914
CVL2 33   50.328017-113.350767 345 00938
CVM2 10   52.832570 -83.935939 088 01500
CVM2 28   52.833120 -83.913703 268 01500
CVS2 10   53.025556-111.948611 116 00884
CVS2 28   53.025556-111.948611 296 00884
CWBB 05   63.514189-162.286281 069 00914
CWBB 23   63.517747-162.269733 249 00914
CWSM 02   67.404017-150.117951 048 00610
CWSM 20   67.404057-150.117848 228 00610
CYAB 13   73.009686 -85.061825 128 01199
CYAB 31   73.003089 -85.032811 308 01199
CYAC 11   51.728853 -91.832886 107 01208
CYAC 29   51.725761 -91.816128 287 01208
CYAD 11   53.571464 -76.207800 086 01527
CYAD 29   53.572103 -76.184781 266 01527
CYAG 03   48.652995 -93.446411 036 00792
CYAG 12   48.657986 -93.448125 126 01369
CYAG 21   48.658833 -93.440067 216 00792
CYAG 30   48.650797 -93.433036 306 01369
CYAH 09   53.752656 -73.686328 073 01527
CYAH 27   53.756797 -73.664264 252 01527
CYAL 09   50.589167-126.925879 112 00762
CYAL 27   50.572470-126.909108 292 00762
CYAM 04   46.478158 -84.513150 033 01829
CYAM 12   46.486000 -84.520886 108 01829 109.50 115
CYAM 22   46.491981 -84.500233 213 01829
CYAM 30   46.480958 -84.498217 288 01829
CYAQ 03   53.520453 -88.646570 027 01073
CYAQ 21   53.529072 -88.639320 207 01073
CYAS 03   60.022778 -70.000686 010 01073
CYAS 21   60.032003 -69.997578 190 01073
CYAT 06   52.924461 -82.437967 049 01065
CYAT 24   52.930725 -82.425986 229 01065
CYAU 07   44.227222 -64.862161 053 01200
CYAU 25   44.233672 -64.850097 233 01200
CYAV 04   50.050861 -97.035306 045 00878
CYAV 13   50.061567 -97.035603 133 00915
CYAV 18   50.061628 -97.037089 188 00916
CYAV 22   50.056444 -97.026639 225 00878
CYAV 31   50.055972 -97.026231 313 00915
CYAV 36   50.053483 -97.038836 008 00916
CYAX 18   50.299650 -96.009172 186 01100
CYAX 36   50.289811 -96.010767 006 01100
CYAY 10   51.390931 -56.091775 080 01219
CYAY 28   51.392870 -56.074519 260 01219
CYAZ 07   49.076025-125.778689 090 01524
CYAZ 11   49.081950-125.782261 126 01523
CYAZ 16   49.088917-125.781147 175 01524
CYAZ 25   49.076008-125.762289 270 01524
CYAZ 29   49.074775-125.766997 306 01523
CYAZ 34   49.078194-125.779600 355 01524
CYBA 18   51.202034-115.521982 196 00914
CYBA 36   51.185282-115.538696 376 00914
CYBB 05   68.531389 -89.819386 049 01524
CYBB 23   68.540425 -89.791408 229 01524
CYBC 10   49.131056 -68.216681 080 01829 110.30 100
CYBC 28   49.133944 -68.192025 260 01829
CYBD 05   52.387500-126.595833 074 01280
CYBD 23   52.387500-126.595833 254 01280
CYBE 06   59.560003-108.491525 075 01199
CYBE 24   59.562753-108.471014 255 01199
CYBF 07   54.304775-110.751614 090 01351
CYBF 08   54.304775-110.751614 090 01351
CYBF 25   54.304781-110.733253 270 01351
CYBF 26   54.304781-110.733253 270 01351
CYBG 11   48.332250 -71.016811 091 03048
CYBG 18   48.338358 -70.995697 163 01829
CYBG 29   48.331711 -70.975711 271 03048 111.50 289
CYBG 36   48.322583 -70.988314 343 01829
CYBK 16   64.304256 -96.081831 162 01279
CYBK 34   64.293372 -96.073478 342 01279
CYBL 12   49.958339-125.282811 135 01981 109.10 117
CYBL 30   49.945745-125.263294 315 01981
CYBP 02   50.622968-111.925922 039 00732
CYBP 12   50.639692-111.925973 139 00853
CYBP 20   50.639684-111.925854 219 00732
CYBP 30   50.622964-111.925885 319 00853
CYBQ 07   58.704761 -98.520233 072 00976
CYBQ 25   58.707408 -98.504186 252 00976
CYBR 08   49.907609 -99.966486 090 01984 110.10 083
CYBR 14   49.913611 -99.944722 150 00914
CYBR 26   49.907489 -99.938864 270 01984
CYBR 32   49.906389 -99.938056 330 00914
CYBT 03   57.885834-101.685028 041 01067
CYBT 21   57.893111-101.673333 221 01067
CYBU 03   53.329608-104.013536 045 00894
CYBU 12   53.336680-104.000126 130 00884
CYBU 21   53.335300-104.004064 225 00894
CYBU 30   53.319965-104.000033 310 00884
CYBV 09   52.358872 -97.024408 090 00880
CYBV 27   52.358906 -97.011486 270 00880
CYBW 07   51.104797-114.378942 090 01043
CYBW 16   51.112164-114.378733 180 01524
CYBW 25   51.104797-114.364042 270 01043
CYBW 34   51.098467-114.378720 360 01524 111.70 343
CYBX 05   51.436583 -57.190678 027 01372 109.10 051
CYBX 23   51.447520 -57.181569 207 01372
CYCA 08   53.679558 -57.049456 056 01200
CYCA 26   53.685650 -57.034469 236 01200
CYCB 13   69.112136-105.152550 127 01547
CYCB 31   69.103711-105.121686 307 01547
CYCC 10   45.092022 -74.574581 082 01070
CYCC 28   45.093303 -74.561111 262 01070
CYCD 16   49.063053-123.869925 181 02012 110.35 162
CYCD 34   49.048244-123.870264 361 02012
CYCE 10   43.283533 -81.516172 092 01528
CYCE 16   43.291145 -81.508453 152 01341
CYCE 28   43.283056 -81.497361 272 01528
CYCE 34   43.280486 -81.500695 332 01341
