;Worldwide Navaid Database for PSS
;Exported via DFD v1.0 13.0401
;Software copyright (c) 2013 Richard Stefan, NAVData-Service
;Support available via forum at http://forum.navigraph.com
;
;Data provided by Navigraph - www.navigraph.com
;This data is copyrighted and may not be used, recompiled, interpreted or
;distributed for any purpose without the written consent
;of Navigraph.
;
;The contents of this database is dated and must not be
;used for real world navigation as it is unlawful and
;unsafe to do so.
;
;------------------------------------------------------
;AIRAC Cycle : 1304 (04/APR/2013 - 01/MAY/2013) - Ver.1
;------------------------------------------------------
F7    45.268889 -79.836667  353.00 ;PARRY SOUND
F8    46.110556 -71.926945  384.00 ;VICTORIAVILLE
F9    47.010000 -65.467500  520.00 ;MIRAMICHI
FA   -18.070292  25.765008  256.00 ;VICTORIA FALLS
FA   -17.552989-149.613806  305.00 ;TAHITI
FA   -13.826945-172.016944  270.00 ;FALEOLO UPOLU I.
FA     9.144778  18.377556  429.00 ;SARH
FA    31.370181  72.994920  212.00 ;FAISALABAD
FA    41.601417   9.253444  325.00 ;FIGARI
FA    53.135278 132.831389  680.00 ;EKIMCHAN
FA    64.899797-147.706670  510.00 ;WEARR FAIRBANKS
FAF   37.138783 -76.618553  226.00 ;FELKER FT EUSTIS
FAL   43.628222  13.373528  357.50 ;FALCONARA ANCONA
FAR   37.008667  -7.925889  332.00 ;FARO
FAU   55.028192  14.900497  334.00 ;FAUNA BORNHOLM
FB   -29.996306 -50.145006  300.00 ;TRAMANDAI PORTO ALEGRE TMA
FB   -28.827500  27.902500  390.00 ;FICKSBURG
FBS  -33.364286 147.927642  486.00 ;FORBES
FBU    5.952778  15.638889  388.00 ;BOUAR
FBY   40.176672 -97.165825  293.00 ;FAIRBURY
FC    38.868334 121.628333  213.00 ;FUJIAZHUANG
FC    44.670945   1.786972  395.00 ;FIGEAC
FC    45.917222 -66.599722  326.00 ;FREDERICTON
FCH   36.723942-119.833670  344.00 ;CHANDLER FRESNO
FD    17.195000  21.491389  314.00 ;FADA
FD    36.669078 -90.328397  278.00 ;EARLI POPLAR BLUFF
FD    41.265000  69.345000  285.00 ;TASHKENT
FD    43.073383 -80.416120  207.00 ;BRANTFORD
FD    43.367056 132.068667  400.00 ;KNEVICHI VLADIVOSTOK
FDV   64.494747-165.315097  529.00 ;FORT DAVIS NOME
FDW   34.314420 -81.112661  414.00 ;WINNSBORO
FE    41.831417  12.351111  354.00 ;FIUMICINO ROME
FE    48.730000 -69.162500  239.00 ;FORESTVILLE
FE    54.240278  38.902222  570.00 ;OKTYABRSKIY
FE    55.520125  10.462558  423.00 ;ODENSE
FER   44.814445  11.616389  343.00 ;FERRARA
FES   38.195889 -90.387622  269.00 ;FESTUS
FEZ   33.926875  -4.890920  315.00 ;SAISS FES
FF   -20.281611  57.371722  258.00 ;FLIC EN FLAC MAURITIUS
FF     8.502222 -13.287222  296.50 ;ABERDEEN HILL
FF    46.219817 -96.057683  337.00 ;HAMRE FERGUS FALLS
FFC   33.300628 -84.486411  316.00 ;PECAT ATLANTA
FFL   41.011131 -91.988506  332.00 ;FAIRFIELD
FG    43.556778   4.014056  339.00 ;MONTPELLIER
FGN  -14.777333 -57.193500  335.00 ;NOVA OLIMPIA
FGP   35.138833 -78.812500  393.00 ;FORT BRAGG
FGR  -29.998089 -50.975242  275.00 ;FIGUEIRAS PORTO ALEGRE TMA
FH    10.051044 -10.760161  350.00 ;FARANAH
FH    40.060686  44.382689  465.00 ;EREBUNI YEREVAN
FH    54.139444-115.783056  304.00 ;MC LEOD WHITECOURT
FH    61.995797 -49.647886  331.00 ;FREDERIKSHAB
FHR   48.512139-123.023861  284.00 ;FRIDAY HARBOR
FI   -18.151667  29.941667  310.00 ;FYLDE
FI    49.444167 136.567778  335.00 ;TROITSKOYE
FIL   38.522500 -28.685889  380.00 ;HORTA
FIN   -6.614986 147.857928  232.00 ;FINSCHHAFEN
FIQ   35.710211 -81.671367  391.00 ;FIDDLERS MORGANTON
FIS   24.548342 -81.786389  332.00 ;FISH HOOK KEY WEST
FIS   41.098147  22.991761  314.00 ;FISKA THESSALONIKI
FIT   42.550920 -71.757145  365.00 ;FITCHBURG
FJ    27.496908 -80.474278  338.00 ;LUUCE FT PIERCE
FJO  -12.812139  45.280306  341.00 ;DZAOUDZI
FK   -16.053944-145.654278  393.00 ;FAKARAVA
FK    -2.225150 113.946345  250.00 ;PALANGKARAYA
FK    36.736911 -87.413756  273.00 ;AIRBEFT CAMPBELL/HOPKINSVILLE
FK    39.171422 125.675017  402.00 ;SUNAN PYONGYANG
FK    49.263056 -57.308056  335.00 ;JUNCTION DEER LAKE
FK    53.526917  50.220278  287.00 ;KURUMOCH SAMARA
FK    55.555278  35.021944  985.00 ;GAGARIN
FK    59.913334 150.615000  375.00 ;MAGADAN
FKR   40.270514 -86.562792  278.00 ;FRANKFORT
FKV   34.203381 -83.906320  365.00 ;FLOWERY BRANCH GAINESVILLE
FL    34.174236 -79.852539  335.00 ;ALCOT FLORENCE
FL    38.248333 114.888334  272.00 ;WUJI
FLB   54.750711   9.492561  380.00 ;FLENSBURG
FLI  -40.095631 148.014844  296.00 ;FLINDERS I
FLN  -27.691731 -48.498100  295.00 ;FLORIANOPOLIS
FLR   63.458967  11.340661  380.00 ;FLORNES TRONDHEIM
FLU   17.917861  19.106278  290.00 ;FAYA-LARGEAU
FLV   67.160844  13.770189  374.00 ;FLEINVAER BODO
FM   -21.249833-175.144722  245.00 ;FUAAMOTU TONGA
FM    26.516131 -81.950270  341.00 ;CALOO FT MYERS
FM    41.732245 -70.441397  362.00 ;BOMDE FALMOUTH
FM    58.360861  12.290000  399.00 ;TROLLHATTAN-VANERSBORG
FME   39.084553 -76.759970  353.00 ;FORT MEADE
FMZ   40.589945 -97.568050  392.00 ;BEKLOF FAIRMONT
FN   -15.821028-140.886139  339.00 ;FANGATAU
FN   -14.311361-178.069472  326.00 ;FUTUNA
FN    12.033333   0.366667  258.00 ;FADA NGOURMA
FN    38.543333  68.755000  372.00 ;DUSHANBE
FN    40.363178-104.971367  400.00 ;COLLN FT COLLINS-LOVELAND
FN    41.751670 -90.390500  517.00 ;HILLZ CLINTON
FN    41.910695  12.234611  421.00 ;FIUMICINO ROME
FN    42.968111 -83.890086  269.00 ;PETLI FLINT
FN    59.157733   9.559114  368.00 ;FINNDAL SKIEN
FNB   40.076322 -95.586889  404.00 ;BRENNER FALLS CITY
FND  -22.000250 166.187611  354.00 ;TONTOUTA NOUMEA
FND   39.287353 -76.777017  371.00 ;ELLICOTT BALTIMORE
FNO   59.372603   5.151342  267.00 ;FOYNO HAUGESUND
FNY   53.474822  -1.001725  338.00 ;DONCASTER SHEFFIELD
FO    23.138333 113.241667  410.00 ;GUANGZHOU
FO    38.884867 -95.581525  326.00 ;RIPLY TOPEKA
FO    40.904467 -72.556397  400.00 ;SQUIR WESTHAMPTON BEACH
FO    42.514492 -94.305578  341.00 ;BARRO FT DODGE
FO    54.675264-101.669253  250.00 ;FLIN FLON
FOF   14.589083 -61.001306  329.00 ;MARTINIQUE
FOG   41.430972  15.531417  340.00 ;FOGGIA
FOR    6.201444 -10.382753  263.00 ;ROBERTS MONROVIA
FOR   44.248139  11.924639  423.00 ;FORLI
FOR   46.267617-106.515097  236.00 ;FORSYTH
FOR   70.720389  23.832284  318.00 ;FORSOL HAMMERFEST
FOS   51.346939  -0.563736  348.00 ;FAIROAKS
FOX   64.969017-147.579936  356.00 ;FOX FAIRBANKS
FOY   52.566256  -9.195411  395.00 ;FOYNES
FOZ  -25.531139 -54.570170  410.00 ;FOZ FOZ DO IGUACU
FOZ   47.783464 -93.653239  345.00 ;BIGFORK
FP    28.491889 -16.369333  420.00 ;TENERIFE
FP    59.310333  38.079472  405.00 ;CHEREPOVETS
FPN   56.792253-132.820981  372.00 ;FREDERICKS POINT PETERSBURG
FPR   27.486731 -80.373286  275.00 ;FORT PIERCE
FQ    43.573633 -94.317961  420.00 ;MONTZ FAIRMONT
FQW   35.961239 -86.370978  371.00 ;WALTER HILL MURFREESBORO
FR    25.216667 -11.583333  408.00 ;BIR MOGHREIN
FR    40.776528 -73.482417  407.00 ;FRIKK FARMINGDALE
FR    50.065711   8.683489  297.00 ;FRANKFURT
FR    61.154167-113.638611  274.00 ;FORT RESOLUTION
FR    61.418517  21.926997  375.00 ;FOXTROT-ROMEO PORI
FRA  -21.767770 -43.383742 1730.00 ;FORA JUIZ DE FORA
FRC  -20.583617 -47.382578  405.00 ;FRANCA
FRN   -1.603417  13.399250  295.00 ;FRANCEVILLE
FRS   41.643833  13.289667  371.00 ;FROSINONE
FRT  -30.854895 128.099358  268.00 ;FORREST
FRT   34.901395 -81.985397  248.00 ;FAIRMONT SPARTANBURG
FS    35.354203 -94.217000  223.00 ;WIZER FT SMITH
FS    43.494172 -96.828775  245.00 ;ROKKY SIOUX FALLS
FS    51.193011  13.850031  374.00 ;DRESDEN
FS    61.785833-121.260556  375.00 ;FORT SIMPSON
FS    68.598625  16.672408  396.00 ;FJELLSTAD HARSTADT-NARVIK
FSA   28.896195  53.722778  216.00 ;FASA
FSB   52.915589  10.188064  284.00 ;FASSBERG
FSE   47.589036 -95.769575  224.00 ;FOSSTON
FSK   37.796900 -94.765561  379.00 ;FORT SCOTT
FSK   67.264050  15.140447  326.00 ;FAUSKE BODO
FT    32.893014 -97.373381  365.00 ;MUFIN FT WORTH
FT    33.762297 -84.639003  344.00 ;FLANC ATLANTA
FT    33.762386 -84.638853  344.00 ;FLANC ATLANTA
FT    39.791861-104.434222  321.00 ;SKIPI DENVER
FT    61.351753   5.552764  345.00 ;FLETEN FORDE
FTO   66.580020-145.212750  242.00 ;YUKON RIVER FT YUKON
FTP   34.521128 -85.673325  426.00 ;FORT PAYNE
FTZ  -18.184739 125.557036  407.00 ;FITZROY CROSSING
FTZ   51.084258   9.415245  468.00 ;FRITZLAR
FU    -8.524722 179.197778  340.00 ;FUNAFUTI
FU    53.614839   9.956997  350.00 ;HAMBURG
FUR  -20.703864 -46.338417  390.00 ;FURNAS ALPINOPOLIS
FV    28.382583 -13.866222  397.00 ;FUERTEVENTURA
FV    39.786428 -86.196228  349.00 ;LAREZ INDIANAPOLIS
FV    54.345556  38.238611  335.00 ;VENEV
FVX   37.353011 -78.437536  367.00 ;FARMVILLE
FW    40.930514 -85.119642  251.00 ;HOAGY FT WAYNE
FW    41.880861  12.198778  345.00 ;FIUMICINO ROME
FW    50.004956   8.429553  382.00 ;FRANKFURT
FWC   38.380178 -88.409350  257.00 ;WAYNE CO FAIRFIELD
FWV   32.807361 -92.362086  379.00 ;TRUXNO FARMERVILLE
FWX   30.633139 -91.489408  356.00 ;NEW ROADS
FX    26.185644 -80.298500  221.00 ;PRAIZ FT LAUDERDALE
FX    40.835731 111.761489  372.00 ;BAITA HOHHOT
FXC    4.824833 -52.362972  327.00 ;FELIX EBOUE CAYENNE
FXE  -22.333333  40.350000  352.00 ;EUROPA
FXJ  -17.050000  42.750000  337.00 ;JUAN DE NOVA
FXR  -20.892750  55.526195  382.00 ;LA REUNION
FXT  -15.883334  54.516667  366.00 ;TROMELIN
FXY   43.235808 -93.620839  359.00 ;FOREST CITY
FXZ  -11.550000  47.283333  335.00 ;GRANDE GLORIEUSE
FY   -41.391811 175.149014  226.00 ;FERRY WELLINGTON
FY   -18.120000  29.875000  290.00 ;FYLDE
FY    28.493889  49.716389  290.00 ;FRIDUN ONE
FYE   35.205575 -89.392783  255.00 ;SOMERVILLE
FZ    37.451667 121.178333  247.00 ;TUNLI
FZ    38.677400 -90.547492  227.00 ;EAVES ST LOUIS
FZ    43.287489 -76.304700  220.00 ;FALLN FULTON
FZI   41.189342 -83.397131  379.00 ;FOSTORIA
FZK   44.927795 -89.625095  243.00 ;WAUSAU
G    -51.607028 -69.274278  255.00 ;NORBERTO FERNANDEZRIO GALLEGO
G    -29.088333 -59.200000  345.00 ;GOYA
G     21.993334 100.756667  458.00 ;GASA XISHUANGBANNA
G     27.960047 102.184508  304.00 ;QINGSHAN XICHANG
G     31.755811 118.887492  420.00 ;LUKOU NANJING
G     31.766397 117.317867  424.00 ;HEFEI
G     32.663611  13.178333  365.00 ;TRIPOLI
G     34.430000 108.728333  327.00 ;XIANYANG
G     36.883561 117.215000  450.00 ;YAOQIANG JINAN
G     41.926389   2.770167  330.00 ;GIRONA
G     46.285556  47.978472  315.00 ;ASTRAKHAN
G     46.855000 130.485000  304.00 ;JIAMUSI
G     47.257711 123.906831  424.00 ;QIQIHAR
G     47.721111  67.762222  211.00 ;ZHEZKAZGAN
G     48.064333  33.210889  697.00 ;LOZUVATKA KRYVYI RIH
G     48.413889  39.407222  617.00 ;LUHANSK
G     48.546333 135.210583  258.00 ;NOVY KHABAROVSK
G     48.792195  44.319889  672.00 ;GUMRAK VOLGOGRAD
G     49.573142 117.292347  300.00 ;MANZHOULI
G     51.761667  36.270000  368.00 ;KURSK
G     52.534417  30.984278  511.00 ;HOMIEL
G     53.622556  24.052639  920.00 ;HRODNA
G     53.863611  28.058694  308.00 ;MINSK-2
G     53.873139  27.518806  657.00 ;MINSK-1
G     55.010000  82.605000  722.00 ;TOLMACHEVO NOVOSIBIRSK
G     55.584167  37.229167  595.00 ;VNUKOVO MOSCOW
G     56.380167 101.661195  755.00 ;BRATSK
G     59.266833  24.244861  432.00 ;AMARI
G     61.343750  73.357000  668.00 ;SURGUT
G     65.760522  24.575595  333.00 ;GOLF KEMI
G     68.622814  27.450992  354.00 ;GOLF IVALO
GA    -8.563556 116.099194  330.00 ;MATARAM
GA    -6.077817 145.389708 1725.00 ;GOROKA
GA    -2.843959  30.346117  345.00 ;MUYINGA
GA    44.381667   5.950306  297.00 ;GAP
GA    46.364445  96.291111  364.00 ;ALTAI
GA    65.877825 -17.463281  377.00 ;GARDUR HUSAVIK
GAB  -26.372620 -48.724297  245.00 ;GABI
GAC   43.142803  18.558075  370.00 ;GACKO
GAD   30.167222   9.747500  287.00 ;GHADAMES
GAI  -24.085000 -54.255000  305.00 ;GUAIRA
GAI   39.169731 -77.165925  385.00 ;GAITHERSBURG
GAK   42.408114 -96.386020  233.00 ;SIOUX GATEWAY SIOUX CITY
GAL   28.693889  21.439445  273.00 ;GIALO
GAM   63.781939-171.736733  369.00 ;GAMBELL
GAP   37.458083  38.904695  391.00 ;GAP SANLIURFA
GAV   58.421642-135.706106  219.00 ;GUSTAVUS
GAY  -25.594964 151.673164  284.00 ;GAYNDAH
GAZ   36.951528  37.472945  432.00 ;GAZIANTEP
GAZ   45.201694  10.604139  382.00 ;GAZOLDO
GB   -36.244117 175.461447  274.00 ;GREAT BARRIER
GB   -10.723889 165.780833  370.00 ;GRACIOSA BAY
GB    38.251700 -98.855811  419.00 ;BABSY GREAT BEND
GB    42.873889 -78.816575  204.00 ;PLAZZ BUFFALO
GB    44.501753 -95.910972  253.00 ;GARNO MARSHALL
GBA  -29.596661 152.178039  245.00 ;GIBRALTAR
GBE  -24.517936  25.993978  311.00 ;GABORONE
GBE   -6.890325 143.679103  215.00 ;GOBE
GBG   46.886989  15.800320  426.00 ;GLEICHENBERG
GBH   68.479033-149.498472  417.00 ;GALBRAITH
GBI   39.712195  32.819111  315.00 ;GOLBASI
GBR   42.182978 -73.404031  395.00 ;GREAT BARRINGTON
GC   -25.992609  28.140053  372.50 ;GRAND CENTRAL
GC    37.828778-100.724170  347.00 ;PIEVE GARDEN CITY
GC    39.093833 -28.030806  428.00 ;GRACIOSA
GC    44.270906-105.522233  380.00 ;DERYK GILLETTE
GCR   60.498756-145.474453  404.00 ;GLACIER RIVER CORDOVA
GD    20.468592-103.174683  395.00 ;DON MIGUEL HIDALGO INTLGUADAL
GD    25.227711  62.330611  303.00 ;GWADAR
GD    43.746483 -81.730686  261.00 ;GODERICH
GD    53.573333  37.055000  975.00 ;MALOYE SKURATOVO
GDA   16.188056  52.161667  354.00 ;AL-GHAIDAH
GDA   40.646667  22.492778  394.00 ;ALEXANDRIA
GDB   54.367750  18.505889  383.00 ;GDANSK
GDE   30.070472 -94.211036  368.00 ;GOODHUE BEAUMONT
GDH  -30.954128 150.248236  407.00 ;GUNNEDAH
GDI  -28.522608 150.326392  398.00 ;GOONDIWINDI
GDN   54.345167  18.596083  322.00 ;GDANSK
GDR   39.972611  43.886278  388.00 ;IGDIR
GDV   47.133383-104.804750  410.00 ;GLENDIVE
GDW   43.970181 -84.475172  209.00 ;WIGGINS GLADWIN
GDY   60.186831  19.954459  392.00 ;GODBY MARIEHAMN
GE    40.199778  -3.844278  421.00 ;GETAFE MADRID
GE    48.566389 135.237889  528.00 ;KHABAROVSK
GE    49.826111  31.852500  910.00 ;HELMIAZIV
GE    51.776667  36.233333  742.00 ;KURSK
GE    55.736170   9.018583  395.00 ;BILLUND
GEL  -28.798420 114.701803  359.00 ;GERALDTON
GEM    3.233333  19.766667  420.00 ;GEMENA
GEN   44.423889   9.083333  318.00 ;GENOA
GES  -37.234722 -57.023889  242.00 ;VILLA GESSELL
GEY   36.871972  30.455389  413.00 ;ANTALYA
GEY   44.511520-108.082917  275.00 ;GREYBULL
GF    43.255119 -73.605770  209.00 ;GANSE GLENS FALLS
GF    45.023889 -64.810278  341.00 ;AYLESFORD GREENWOOD
GF    47.299581 123.881956  240.00 ;QIQIHAR
GF    47.846400 -97.181519  345.00 ;HISER GRAND FORKS
GF    64.149556 -21.941556  319.00 ;GROF REYKJAVIK
GFC   61.214722   2.273611  333.00 ;GULLFAKS
GFN  -29.759722 153.027436  389.00 ;GRAFTON
GG    -1.390381  36.637858  315.00 ;NGONG NAIROBI
GG    32.455572 -94.797589  410.00 ;VEELS LONGVIEW
GG    55.574722  37.186944  290.00 ;VNUKOVO MOSCOW
GG    56.392333 101.613611  374.00 ;BRATSK
GGA    6.100000  -5.983334  370.00 ;GAGNOA
GGE   33.315467 -79.324520  242.00 ;GEORGETOWN
GGF   40.870942-101.730450  359.00 ;GRANT
GGN   36.904000  54.414000  310.00 ;GORGAN
GGT  -22.788014 -45.215347  275.00 ;GUARATINGUETA
GGU   35.516736 -96.718631  314.00 ;PRAGUE
GGY   32.853181 -86.611092  338.00 ;GRAGG-WADE CLANTON
GH    26.038000  91.553528  401.00 ;GUWAHATI
GH    38.003333  58.335000  320.00 ;ASHGABAT
GH    53.843667  28.088944  635.00 ;MINSK-2
GH    54.981667  82.613333  875.00 ;TOLMACHEVO NOVOSIBIRSK
GH    64.179628 -51.749606  314.00 ;NUUK
GH    66.251267-128.610592  266.00 ;FORT GOOD HOPE
GHA   32.374722   3.794167  340.00 ;NOUMERAT GHARDAIA
GHJ   35.191472 -81.157856  260.00 ;STONIA GASTONIA
GHT   25.188611  10.137778  435.00 ;GHAT
GHW   45.644306 -95.318303  346.00 ;GLENWOOD
GHX   33.165864 -98.496611  371.00 ;GRAHAM
GI   -17.048611  15.691667  327.00 ;ONDJIVA
GI    -3.419625  29.914659  360.00 ;GITEGA
GI    22.676111 121.483056  300.00 ;LUDAO TAITUNG
GI    49.842139   2.484278  339.00 ;AMIENS
GIB  -16.429439 126.431467  392.00 ;GIBB RIVER
GIG  -31.459717 115.865559  372.00 ;GINGIN
GIW   34.253736 -82.086231  239.00 ;CORONACA GREENWOOD
GJ    65.994722 -21.330000  340.00 ;GJOGUR
GJA   42.420417  20.427361  412.00 ;GJAKOVA
GJM  -10.784333 -65.281167  400.00 ;GUAJARA GUAJARA MIRIM
GK     5.798056 102.490278  520.00 ;GONG KEDAK
GK     9.245000  -9.295000  286.00 ;GBENKO BANANKORO
GK    35.322711 -94.474175  311.00 ;JEMBO FT SMITH
GK    53.892917  27.472195  321.00 ;MINSK
GK    61.343945  73.298861  325.00 ;SURGUT
GKA   40.220944  25.872139  384.00 ;GOKCEADA
GL    -6.146811 106.574264  324.00 ;SOEKARNO-HATTA INTL JAKARTA
GL     6.766667  47.433333  355.00 ;GALCAIO
GL    39.293783-101.600345  414.00 ;SHUGR GOODLAND
GL    45.014625 -84.808083  375.00 ;BANGU GAYLORD
GL    47.052806  -1.687833  369.00 ;NANTES
GL    52.572308  13.426161  321.00 ;TEGEL EAST BERLIN
GL    53.630278 -77.703889  201.00 ;LA GRANDE RIVIERE
GL    57.084389   9.681445  398.00 ;AALBORG
GLA   46.408695   6.244250  375.00 ;GLAND
GLA   62.195544-145.467722  248.00 ;GLENNALLEN GULKANA
GLB  -34.807178 149.737172  407.00 ;GOULBURN
GLF  -33.986647 150.976492  428.00 ;GLENFIELD SYDNEY
GLI  -29.672297 151.694967  212.00 ;GLEN INNES
GLS   -0.432222 -90.283056  272.00 ;GALAPAGOS ISLA BALTRA
GLS   29.333958 -94.756225  206.00 ;GALVESTON
GLW   55.869770  -4.433628  331.00 ;GLASGOW
GLY   38.358672 -93.684653  388.00 ;GOLDEN VALLEY CLINTON
GLZ   -3.420000 -78.535556  275.00 ;GUALAQUIZA
GM     8.133333  34.575000  300.00 ;GAMBELLA
GM    34.337242 -77.811831  205.00 ;WILZE WILMINGTON
GM    34.780145 -82.349772  521.00 ;JUDKY GREENVILLE
GM    36.726500  -4.571445  350.00 ;MALAGA
GM    40.728797  43.846909  668.00 ;SHIRAK GYUMRI
GM    41.233333 116.626667  374.00 ;FENGNING
GM    42.909045 -88.040975  242.00 ;TEELS MILWAUKEE
GM    52.543639  30.945111  247.00 ;HOMIEL
GMA   44.362345 -71.685906  386.00 ;MAHN WHITEFIELD
GMH   37.226986 -87.159164  362.00 ;MUHLENBERG GREENVILLE
GMI  -10.777856 -65.338000  335.00 ;GUAJARA
GMN   53.648111  -6.226667  334.00 ;GORMANSTON
GMZ   33.605361 -97.773720  356.00 ;GRINDSTONE MT. BOWIE
GN    -0.697664  73.163958  317.00 ;GAN
GN    10.826900 106.677975  343.00 ;TANSONNHAT HOCHIMINH
GN    21.524306  80.289917  230.00 ;GONDIA
GN    29.670039 -82.172131  269.00 ;WYNDS GAINESVILLE
GN    38.124514 -84.506975  340.00 ;BRIDL LEXINGTON
GN    44.575000  38.013333 1000.00 ;GELENDZHIK
GN    47.736945  67.792500  435.00 ;ZHEZKAZGAN
GNC   32.671683-102.645722  344.00 ;GAINES CO. SEMINOLE
GND   12.008142 -61.780072  362.00 ;MAURICE BISHOPSAINT GEORGES
GNR  -38.983056 -67.601111  275.00 ;GEN ROCA
GO    15.392000  73.890334  274.00 ;GOA
GO    27.920206 102.186075  627.00 ;QINGSHAN XICHANG
GO    36.933122 117.215000  432.00 ;YAOQIANG JINAN
GO    42.298889  19.245722  420.00 ;PODGORICA
GO    50.558056  30.225000  590.00 ;ANTONOV KYIV
GO    52.027222  85.880834  350.00 ;GORNO-ALTAYSK
GO    56.641111  92.653333 1061.00 ;GOREVOYE
GO    59.292222  24.387417  514.00 ;AMARI
GOI  -16.637195 -49.224392  370.00 ;GOIANIA
GOI   37.958684 -85.976631  396.00 ;GODMAN FT KNOX
GOR   43.141111  25.815389  305.00 ;GORNA ORYAHOVITSA
GP    30.485550 -89.162236  360.00 ;BAYOU GULFPORT
GP    38.783167 -27.113139  341.00 ;LAJES
GP    47.130311 -93.481328  272.00 ;GALEX GRAND RAPIDS
GP    48.768056 -64.385278  232.00 ;GASPE
GP    53.650167  24.050861  452.00 ;HRODNA
GPI  -35.686111 -63.742500  285.50 ;GENERAL PICO
GPI    2.573611 -77.894167  309.00 ;GUAPI
GPQ   33.565778 -85.130889  278.00 ;CARROLLTON
GR   -18.975000  32.450000  379.00 ;MUTARE
GR    -6.173481 106.566208  282.00 ;SOEKARNO-HATTA INTL JAKARTA
GR    31.167842 -97.878228  323.00 ;STARN FT HOOD
GR    34.912450 -78.939650  367.00 ;DOONE FAYETTEVILLE
GR    37.188250  -3.841000  285.00 ;GRANADA
GR    38.618333  66.238333  592.00 ;GUZAR
GR    40.872889 -98.314722  380.00 ;SANCY GRAND ISLAND
GR    42.540628  18.320825  414.00 ;GRUDA DUBROVNIK
GR    42.895639 -85.378575  263.00 ;KNOBS GRAND RAPIDS
GR    44.440467 -88.239631  356.00 ;FAMIS GREEN BAY
GR    47.375000 -61.907222  370.00 ;GRINDSTONEILES-DE-LA-MADELEIN
GR    49.388056  35.448333  778.00 ;KRASNOGOR
GR    66.321686  14.213600  368.00 ;GRUBEN MO I RANA
GR    66.528333 -17.983111  308.00 ;GRIMSEY
GRA  -53.785139 -67.760722  365.00 ;RIO GRANDE
GRA   37.189361  -3.677722  412.00 ;GRANADA
GRA   41.058194  14.085000  343.00 ;GRAZZANISE
GRE  -48.783056 -70.161389  360.00 ;GOBERNADOR GREGORES
GRE    9.033917 -69.752583  318.00 ;GUANARE
GRE   38.834214 -89.372300  233.00 ;GREENVILLE
GRF   47.150294-122.604647  216.00 ;GRAYE FT LEWIS/TACOMA
GRK   63.419006  10.268869  358.00 ;GRAKALLEN TRONDHEIM
GRN   28.026900-114.022314  382.00 ;NEGRO
GRN   42.024972   2.807222  412.00 ;GERONA GIRONA
GRN   42.801083-102.179394  414.00 ;GORDON
GRN   43.161722  25.614139  284.00 ;GORNA ORYAHOVITSA
GRO   14.171667 145.239806  332.00 ;ROTA
GRS   35.212272   0.158447  424.00 ;GHRISS
GRT   30.394722  13.585833  337.00 ;GHERIAT
GRT   40.445972  17.422139  331.00 ;GROTTAGLIE
GRU  -25.386625 -51.522606  230.00 ;GUARAPUAVA
GRW   49.694575  11.941709  405.00 ;GRAFENWOHR
GRY    7.750861 -63.085611  255.00 ;TOCOMITA
GRZ   46.920656  15.458953  290.00 ;GRAZ
GS    -1.705042  29.241911  397.00 ;GOMA
GS    27.650000  22.500000  305.00 ;SARIR C-4
GS    31.651667 119.041667  297.00 ;LISHUI
GS    36.166981 -80.035639  254.00 ;MARKY GREENSBORO
GS    44.892467  13.853084  420.00 ;PULA
GS    60.552556  16.948250  346.00 ;GAVLE
GSG   48.160139  -3.602445  395.00 ;GUISCRIFF
GSN   30.312333  50.870417  245.00 ;GACHSARAN
GST   51.891953  -2.167903  331.00 ;GLOUCESTERSHIRE
GT    21.437158 -71.145953  232.00 ;GRAND TURK
GT    26.108833  91.602667  360.00 ;GUWAHATI
GT    31.786667 119.055000  276.00 ;QUNLI
GT    35.920153  74.335081  324.00 ;GILGIT
GT    53.714167   9.924300  323.00 ;HAMBURG
GT    67.482778  78.697222  360.00 ;TAZOVSKIY
GTB   44.070481 -75.737197  257.00 ;DRUM FT DRUM
GTC   37.782050 -81.908731  293.00 ;GUYANDOT MAN
GTE  -13.975064 136.455456  407.00 ;GROOTE EYLANDT
GTH  -34.277206 146.056733  305.00 ;GRIFFITH
GTN  -18.294445 143.549167  401.00 ;GEORGETOWN
GTN   38.929900 -77.124214  323.00 ;GEORGETOWN WASH. D.C.
GTO    7.206639 -70.764583  250.00 ;GUASDUALITO
GTP   30.957550 -83.826670  245.00 ;PATTEN THOMASVILLE
GU    10.333333  -3.183333  347.00 ;AMILCAR CABRAL DE GAOUA
GU    48.477695  -4.285500  338.00 ;BREST
GU    53.470556 125.796111  344.00 ;MAGDAGACHI
GUA   -8.745575 148.254172  224.00 ;GIRUA
GUA   14.585820 -90.531061  375.00 ;GUATEMALA
GUI   10.571167 -62.310889  370.00 ;GUIRIA
GUI   41.999695  12.738917  388.00 ;GUIDONIA
GUL   50.807322   5.895461  383.50 ;GULL
GUN   64.899084  17.774611  348.00 ;STORUMAN
GUO   30.684395 -97.679908  332.00 ;GEORGETOWN
GUV   31.028250 -93.184847  359.00 ;GATOR FORT POLK
GUY   36.705367-101.505095  275.00 ;GUYMON
GV   -12.270211 136.824322  380.00 ;GOVE
GV    31.744833 117.343095  260.00 ;HEFEI
GV    33.156272 -96.063619  201.00 ;MAJOR GREENVILLE
GV    46.288695  47.940334  650.00 ;ASTRAKHAN
GV    55.321389  82.703333  660.00 ;KOLYVAN
GVB   30.881614 -89.862117  353.00 ;BOGALUSA
